order_id,customer_id,order_date,order_status,payment_method,shipping_country,shipping_fee,discount,marketing_campaign_id,order_amount
O0002062,C00248,2024-07-10T22:44:00,completed,bank_transfer,United Kingdom,0.0,0.0,,13.81
O0002063,C04019,2025-07-18T06:17:00,completed,paypal,Germany,5.99,0.0,,25.15
O0002064,C04019,2024-10-11T17:23:00,returned,credit_card,Germany,3.99,0.0,,57.01
O0002065,C04019,2022-10-16T03:02:00,completed,credit_card,Germany,0.0,0.0,,29.54
O0002066,C01379,2023-10-10T22:36:00,completed,credit_card,United States,3.99,0.0,,15.2
O0002067,C04461,2025-05-05T06:50:00,completed,apple_pay,United States,3.99,0.0,,83.23
O0002068,C03691,2023-02-20T03:26:00,completed,credit_card,Brazil,3.99,0.0,,27.89
O0002069,C04117,2023-05-05T15:01:00,completed,paypal,United States,3.99,0.0,,50.94
O0002070,C04019,2022-12-05T17:32:00,completed,bank_transfer,Germany,3.99,0.0,,86.07
O0002071,C04019,2025-05-30T10:29:00,completed,credit_card,Germany,5.99,0.0,CAM105,36.19
O0002072,C04019,2025-09-04T14:32:00,returned,apple_pay,Germany,3.99,0.0,,36.88
O0002073,C04019,2023-03-02T14:00:00,completed,bank_transfer,Germany,3.99,15.0,CAM104,37.59
O0002074,C03387,2024-08-27T09:05:00,completed,google_pay,Brazil,0.0,0.0,CAM106,52.63
O0002075,C04938,2023-10-04T11:38:00,completed,paypal,Australia,5.99,0.0,,50.64
O0002076,C00901,2023-03-31T08:04:00,completed,paypal,India,3.99,0.0,,20.34
O0002077,C04019,2023-03-18T21:31:00,completed,bank_transfer,Germany,3.99,0.0,CAM101,65.2
O0002078,C04019,2023-02-03T03:04:00,completed,bank_transfer,Germany,3.99,0.0,,53.24
O0002079,C04019,2022-09-28T05:09:00,completed,google_pay,Germany,3.99,0.0,,33.81
O0002080,C04938,2024-02-28T21:54:00,completed,apple_pay,Australia,5.99,0.0,,75.93
O0002081,C04019,2025-03-12T06:36:00,completed,bank_transfer,Germany,5.99,0.0,,32.29
O0002082,C04461,2025-05-26T07:41:00,completed,credit_card,United States,3.99,0.0,,14.9
O0002083,C04019,2024-11-23T14:24:00,completed,paypal,Germany,3.99,0.0,,41.47
O0002084,C04019,2025-08-19T04:38:00,completed,bank_transfer,Germany,3.99,0.0,,35.22
O0002085,C03985,2023-06-14T14:42:00,completed,paypal,Germany,3.99,10.0,CAM104,39.67
O0002086,C00248,2023-05-29T06:53:00,completed,bank_transfer,United Kingdom,3.99,0.0,,82.52
O0002087,C04019,2023-04-30T22:56:00,completed,google_pay,Germany,3.99,0.0,,15.95
O0002088,C04019,2022-03-31T22:40:00,completed,paypal,Germany,3.99,0.0,,15.2
O0002089,C03832,2023-03-24T17:58:00,completed,google_pay,France,3.99,0.0,,29.97
O0002090,C02771,2022-01-28T05:48:00,completed,credit_card,United States,3.99,0.0,,60.02
O0002091,C04019,2022-05-06T04:35:00,completed,apple_pay,Germany,3.99,0.0,,9.5
O0002092,C01073,2023-09-27T13:02:00,completed,apple_pay,Canada,5.99,20.0,CAM105,24.01
O0002093,C00248,2023-08-23T15:07:00,completed,apple_pay,United Kingdom,5.99,0.0,,12.27
O0002094,C01876,2024-09-07T08:13:00,completed,apple_pay,Brazil,3.99,0.0,,25.02
O0002095,C04019,2022-11-05T09:31:00,completed,credit_card,Germany,5.99,0.0,,16.52
O0002096,C04019,2023-08-12T08:40:00,completed,apple_pay,Germany,3.99,0.0,,32.71
O0002097,C04019,2025-06-21T20:29:00,completed,credit_card,Germany,5.99,0.0,,41.14
O0002098,C00248,2025-07-31T01:34:00,completed,bank_transfer,United Kingdom,3.99,0.0,,45.38
O0002099,C01876,2023-10-16T12:05:00,returned,bank_transfer,Brazil,3.99,20.0,CAM106,47.02
O0002100,C00248,2025-02-14T04:35:00,completed,apple_pay,United Kingdom,5.99,0.0,,28.37
O0002101,C01876,2024-12-13T11:18:00,completed,paypal,Brazil,3.99,0.0,,24.33
O0002102,C04019,2023-12-04T15:14:00,completed,bank_transfer,Germany,3.99,0.0,,33.1
O0002103,C04019,2024-01-26T03:22:00,completed,google_pay,Germany,3.99,10.0,CAM109,11.09
O0002104,C04019,2022-09-30T18:45:00,completed,credit_card,Germany,5.99,0.0,,52.21
O0002105,C00248,2023-12-30T19:08:00,completed,google_pay,United Kingdom,3.99,0.0,,11.95
O0002106,C04019,2023-07-28T01:22:00,completed,paypal,Germany,5.99,0.0,,43.03
O0002107,C04019,2024-11-27T14:37:00,completed,apple_pay,Germany,5.99,0.0,CAM109,18.27
O0002108,C04019,2025-01-24T20:21:00,completed,credit_card,Germany,3.99,0.0,,10.0
O0002109,C04019,2024-01-13T15:20:00,completed,apple_pay,Germany,0.0,0.0,,32.89
O0002110,C01379,2022-11-13T08:25:00,completed,google_pay,United States,3.99,0.0,,24.15
O0002111,C04019,2024-10-07T14:45:00,completed,paypal,Germany,3.99,0.0,,109.33
O0002112,C04019,2022-05-15T01:19:00,completed,bank_transfer,Germany,3.99,0.0,,17.98
O0002113,C04019,2025-07-19T10:22:00,completed,bank_transfer,Germany,3.99,0.0,,77.51
O0002114,C04019,2023-01-12T08:13:00,completed,credit_card,Germany,5.99,0.0,,14.94
O0002115,C04019,2025-07-26T09:31:00,completed,paypal,Germany,3.99,0.0,,17.92
O0002116,C03832,2025-08-11T01:31:00,completed,bank_transfer,France,3.99,0.0,,90.77
O0002117,C04019,2022-04-20T14:27:00,completed,google_pay,Germany,0.0,0.0,CAM102,67.59
O0002118,C04019,2025-02-15T19:50:00,completed,bank_transfer,Germany,3.99,0.0,CAM109,30.8
O0002119,C04019,2022-05-05T08:08:00,completed,bank_transfer,Germany,5.99,0.0,,37.22
O0002120,C02771,2025-08-21T19:42:00,completed,apple_pay,United States,0.0,0.0,,5.0
O0002121,C04994,2023-04-11T15:42:00,completed,google_pay,Germany,3.99,0.0,,147.39
O0002122,C04461,2025-01-19T04:41:00,completed,google_pay,United States,3.99,0.0,,24.13
O0002123,C03691,2022-03-21T18:20:00,completed,paypal,Brazil,3.99,0.0,CAM106,39.65
O0002124,C04019,2023-11-16T23:18:00,completed,credit_card,Germany,0.0,0.0,,32.14
O0002125,C04019,2024-06-26T16:17:00,completed,paypal,Germany,9.99,0.0,CAM104,45.0
O0002126,C00248,2025-05-09T06:25:00,completed,paypal,United Kingdom,5.99,0.0,,42.49
O0002127,C04019,2024-09-13T10:50:00,completed,paypal,Germany,3.99,0.0,,34.19
O0002128,C04019,2024-12-30T22:04:00,completed,bank_transfer,Germany,0.0,0.0,,49.25
O0002129,C01871,2022-01-05T01:43:00,completed,credit_card,Germany,3.99,0.0,,22.02
O0002130,C01410,2025-07-29T22:18:00,completed,google_pay,Brazil,3.99,0.0,,24.55
O0002131,C00248,2023-09-18T20:23:00,completed,apple_pay,United Kingdom,0.0,0.0,,113.02
O0002132,C01871,2022-04-30T20:41:00,completed,apple_pay,Germany,3.99,0.0,CAM101,42.48
O0002133,C02701,2023-06-29T13:57:00,completed,google_pay,Brazil,3.99,0.0,,25.61
O0002134,C01876,2022-06-27T14:56:00,completed,apple_pay,Brazil,3.99,0.0,CAM106,55.85
O0002135,C04019,2025-03-30T14:53:00,completed,apple_pay,Germany,3.99,0.0,,79.35
O0002136,C01876,2025-01-03T02:43:00,completed,bank_transfer,Brazil,3.99,0.0,CAM109,61.81
O0002137,C04019,2023-04-29T16:05:00,returned,google_pay,Germany,3.99,0.0,,11.9
O0002138,C04019,2024-10-29T11:01:00,completed,google_pay,Germany,5.99,0.0,,40.29
O0002139,C03832,2022-08-03T21:20:00,completed,google_pay,France,3.99,0.0,,18.62
O0002140,C00248,2024-03-17T21:23:00,completed,apple_pay,United Kingdom,3.99,0.0,,113.26
O0002141,C04019,2022-09-29T07:02:00,completed,google_pay,Germany,5.99,0.0,,32.5
O0002142,C00248,2023-04-21T11:10:00,completed,paypal,United Kingdom,3.99,0.0,,72.17
O0002143,C04019,2025-04-03T09:05:00,completed,paypal,Germany,5.99,10.0,CAM107,12.27
O0002144,C04019,2024-08-01T13:42:00,completed,apple_pay,Germany,3.99,0.0,,83.23
O0002145,C03832,2023-01-17T11:43:00,completed,apple_pay,France,5.99,0.0,,32.29
O0002146,C04019,2023-08-18T16:48:00,completed,paypal,Germany,3.99,0.0,,30.3
O0002147,C04019,2022-03-18T10:32:00,completed,apple_pay,Germany,3.99,0.0,CAM110,16.86
O0002148,C04019,2023-12-20T19:15:00,completed,paypal,Germany,3.99,0.0,,27.13
O0002149,C00248,2023-07-25T20:16:00,completed,paypal,United Kingdom,3.99,0.0,,11.18
O0002150,C04019,2025-01-10T11:01:00,completed,credit_card,Germany,3.99,0.0,,30.09
O0002151,C04019,2023-09-24T16:05:00,completed,paypal,Germany,3.99,0.0,,41.61
O0002152,C04019,2022-03-20T00:45:00,completed,google_pay,Germany,0.0,0.0,,5.0
O0002153,C01876,2022-11-16T15:17:00,completed,bank_transfer,Brazil,3.99,0.0,,18.01
O0002154,C00248,2024-06-05T12:52:00,completed,google_pay,United Kingdom,0.0,0.0,,22.46
O0002155,C04019,2023-11-17T03:58:00,completed,google_pay,Germany,3.99,0.0,,37.0
O0002156,C04019,2023-07-24T22:27:00,completed,paypal,Germany,3.99,0.0,,27.32
O0002157,C04019,2025-06-14T16:14:00,completed,paypal,Germany,3.99,0.0,,85.7
O0002158,C04019,2022-08-17T01:17:00,completed,credit_card,Germany,5.99,0.0,,47.1
O0002159,C04019,2023-05-28T17:57:00,completed,bank_transfer,Germany,3.99,10.0,CAM110,45.62
O0002160,C04019,2024-11-23T22:24:00,returned,paypal,Germany,3.99,20.0,CAM103,0.0
O0002161,C04019,2022-12-06T03:50:00,completed,apple_pay,Germany,3.99,0.0,,45.1
O0002162,C04019,2024-07-21T05:56:00,completed,bank_transfer,Germany,5.99,0.0,,14.73
O0002163,C04019,2024-11-11T16:56:00,completed,google_pay,Germany,3.99,0.0,,41.03
O0002164,C01876,2024-05-31T15:00:00,completed,paypal,Brazil,3.99,0.0,CAM107,22.87
O0002165,C04019,2022-02-24T10:10:00,completed,credit_card,Germany,5.99,20.0,CAM106,32.36
O0002166,C04019,2022-01-12T18:44:00,completed,paypal,Germany,3.99,0.0,,74.41
O0002167,C04019,2023-01-31T23:00:00,completed,credit_card,Germany,9.99,0.0,,50.27
O0002168,C01379,2022-02-23T10:50:00,cancelled,credit_card,United States,3.99,0.0,,103.9
O0002169,C00248,2024-10-21T05:52:00,completed,bank_transfer,United Kingdom,5.99,0.0,CAM106,46.09
O0002170,C04019,2022-02-10T03:17:00,completed,credit_card,Germany,0.0,0.0,,30.69
O0002171,C00248,2022-08-13T18:43:00,completed,apple_pay,United Kingdom,5.99,0.0,,17.18
O0002172,C04019,2025-07-21T12:07:00,completed,paypal,Germany,3.99,0.0,,33.59
O0002173,C04019,2023-06-29T13:40:00,completed,credit_card,Germany,3.99,5.0,CAM103,24.48
O0002174,C04019,2024-10-01T21:11:00,completed,credit_card,Germany,3.99,0.0,,26.83
O0002175,C04019,2022-08-02T23:38:00,completed,paypal,Germany,5.99,5.0,CAM107,10.67
O0002176,C04019,2025-01-27T19:42:00,completed,paypal,Germany,5.99,0.0,,42.28
O0002177,C04019,2022-05-24T04:05:00,completed,paypal,Germany,3.99,0.0,CAM103,43.43
O0002178,C04019,2024-04-10T10:02:00,completed,google_pay,Germany,3.99,0.0,,20.34
O0002179,C01876,2023-08-25T19:01:00,completed,credit_card,Brazil,0.0,0.0,,66.04
O0002180,C04019,2024-02-16T03:17:00,completed,credit_card,Germany,5.99,0.0,,22.7
O0002181,C00248,2022-06-02T21:22:00,completed,bank_transfer,United Kingdom,5.99,0.0,,136.82
O0002182,C04019,2024-05-27T14:51:00,completed,google_pay,Germany,9.99,0.0,,21.11
O0002183,C04019,2022-03-19T15:10:00,completed,paypal,Germany,0.0,0.0,,102.97
O0002184,C04019,2023-07-16T13:10:00,completed,apple_pay,Germany,3.99,0.0,,113.13
O0002185,C02916,2022-11-03T18:08:00,completed,apple_pay,United Kingdom,3.99,0.0,,11.77
O0002186,C01379,2022-07-04T16:43:00,completed,credit_card,United States,5.99,0.0,,69.81
O0002187,C04019,2024-07-26T06:36:00,completed,apple_pay,Germany,3.99,0.0,CAM103,24.86
O0002188,C04019,2025-06-05T14:58:00,completed,bank_transfer,Germany,5.99,0.0,,20.37
O0002189,C04019,2024-04-09T21:36:00,completed,google_pay,Germany,5.99,0.0,,67.2
O0002190,C04019,2023-06-22T11:54:00,completed,bank_transfer,Germany,3.99,0.0,,47.42
O0002191,C04019,2023-01-06T08:58:00,completed,paypal,Germany,5.99,0.0,,83.99
O0002192,C00248,2023-09-18T16:16:00,completed,apple_pay,United Kingdom,3.99,0.0,,20.12
O0002193,C00248,2025-08-25T19:05:00,completed,apple_pay,United Kingdom,3.99,0.0,,8.99
O0002194,C04019,2022-01-27T02:42:00,completed,paypal,Germany,3.99,0.0,,97.79
O0002195,C04019,2024-05-31T12:47:00,completed,paypal,Germany,3.99,0.0,,17.41
O0002196,C04019,2024-05-24T18:14:00,completed,google_pay,Germany,0.0,0.0,,15.27
O0002197,C01073,2024-07-21T12:56:00,completed,google_pay,Canada,0.0,0.0,,16.3
O0002198,C04019,2022-04-07T01:41:00,completed,bank_transfer,Germany,9.99,0.0,,27.1
O0002199,C04019,2025-06-12T17:11:00,completed,apple_pay,Germany,3.99,0.0,,52.25
O0002200,C00248,2023-08-17T07:24:00,completed,apple_pay,United Kingdom,3.99,0.0,CAM101,11.69
O0002201,C00248,2024-08-11T17:17:00,completed,apple_pay,United Kingdom,3.99,0.0,CAM103,94.54
O0002202,C01876,2023-11-19T16:09:00,completed,google_pay,Brazil,9.99,0.0,CAM109,30.33
O0002203,C04019,2023-05-19T07:21:00,completed,credit_card,Germany,3.99,0.0,CAM109,22.95
O0002204,C04019,2025-07-04T10:32:00,completed,apple_pay,Germany,5.99,0.0,CAM106,24.75
O0002205,C00248,2023-12-30T11:40:00,completed,bank_transfer,United Kingdom,3.99,0.0,CAM104,10.27
O0002206,C00248,2025-05-26T15:59:00,completed,credit_card,United Kingdom,0.0,0.0,,103.83
O0002207,C04019,2023-01-01T08:59:00,completed,google_pay,Germany,3.99,0.0,,17.84
O0002208,C04019,2022-10-31T23:24:00,cancelled,google_pay,Germany,3.99,0.0,,27.1
O0002209,C04019,2023-01-22T14:33:00,returned,google_pay,Germany,5.99,0.0,,26.47
O0002210,C04019,2024-02-03T14:56:00,completed,apple_pay,Germany,5.99,0.0,,40.14
O0002211,C04019,2025-04-24T08:21:00,completed,google_pay,Germany,3.99,0.0,,30.55
O0002212,C04019,2024-08-13T07:08:00,completed,google_pay,Germany,3.99,0.0,,45.69
O0002213,C04019,2024-01-16T05:12:00,completed,credit_card,Germany,0.0,20.0,CAM110,13.01
O0002214,C04019,2025-08-22T09:05:00,completed,paypal,Germany,3.99,0.0,,113.19
O0002215,C03226,2024-06-14T14:20:00,completed,apple_pay,India,3.99,0.0,,32.43
O0002216,C04019,2022-03-13T04:05:00,completed,credit_card,Germany,3.99,0.0,,35.22
O0002217,C01876,2025-04-26T03:47:00,completed,credit_card,Brazil,3.99,0.0,,12.12
O0002218,C04019,2024-04-18T05:41:00,completed,bank_transfer,Germany,3.99,0.0,CAM108,48.94
O0002219,C04019,2023-10-16T12:50:00,completed,paypal,Germany,5.99,0.0,CAM103,17.65
O0002220,C00248,2025-04-11T06:42:00,completed,credit_card,United Kingdom,0.0,0.0,,34.42
O0002221,C01006,2023-11-08T16:13:00,completed,bank_transfer,India,5.99,0.0,,37.0
O0002222,C04019,2022-12-31T21:01:00,completed,google_pay,Germany,3.99,0.0,,36.24
O0002223,C04019,2022-11-14T23:45:00,completed,google_pay,Germany,3.99,0.0,,28.26
O0002224,C03832,2024-12-15T01:10:00,completed,paypal,France,3.99,0.0,,42.71
O0002225,C04019,2024-04-17T10:54:00,completed,paypal,Germany,5.99,0.0,,17.41
O0002226,C04019,2024-09-03T09:50:00,completed,google_pay,Germany,0.0,0.0,,158.51
O0002227,C01876,2024-07-16T19:51:00,completed,apple_pay,Brazil,3.99,0.0,,30.77
O0002228,C00248,2023-03-29T10:58:00,completed,credit_card,United Kingdom,5.99,0.0,,59.51
O0002229,C04019,2025-04-04T17:16:00,completed,google_pay,Germany,5.99,0.0,,26.57
O0002230,C00248,2023-11-20T18:39:00,completed,bank_transfer,United Kingdom,3.99,0.0,,62.34
O0002231,C03832,2024-09-25T23:15:00,completed,bank_transfer,France,3.99,0.0,CAM101,76.77
O0002232,C04019,2024-06-19T03:00:00,completed,paypal,Germany,3.99,0.0,,49.32
O0002233,C04019,2022-08-20T19:23:00,completed,credit_card,Germany,5.99,15.0,CAM106,103.88
O0002234,C04019,2022-02-08T22:01:00,completed,paypal,Germany,9.99,0.0,CAM108,38.08
O0002235,C01876,2023-04-22T10:07:00,completed,paypal,Brazil,5.99,0.0,,15.93
O0002236,C04019,2022-05-26T02:29:00,completed,credit_card,Germany,3.99,0.0,,21.89
O0002237,C01876,2023-01-11T22:53:00,returned,paypal,Brazil,3.99,0.0,,50.04
O0002238,C03832,2022-06-06T11:07:00,completed,apple_pay,France,3.99,0.0,,61.2
O0002239,C04019,2025-01-18T18:43:00,completed,paypal,Germany,3.99,0.0,,25.85
O0002240,C00901,2022-08-04T06:05:00,completed,bank_transfer,India,9.99,0.0,,36.09
O0002241,C00248,2025-01-30T16:36:00,completed,paypal,United Kingdom,3.99,15.0,CAM108,20.93
O0002242,C04019,2023-08-01T18:42:00,completed,credit_card,Germany,9.99,0.0,,49.27
O0002243,C00248,2023-07-18T11:15:00,completed,apple_pay,United Kingdom,3.99,0.0,,105.95
O0002244,C00248,2023-12-18T13:32:00,completed,bank_transfer,United Kingdom,3.99,0.0,,12.12
O0002245,C03539,2025-04-14T03:07:00,completed,bank_transfer,Brazil,5.99,0.0,CAM104,18.9
O0002246,C04019,2024-12-29T21:26:00,completed,google_pay,Germany,5.99,0.0,,15.1
O0002247,C04019,2025-08-02T14:48:00,completed,paypal,Germany,3.99,0.0,CAM110,28.12
O0002248,C00248,2025-04-18T14:52:00,cancelled,bank_transfer,United Kingdom,3.99,0.0,,71.58
O0002249,C00248,2022-03-17T05:17:00,completed,credit_card,United Kingdom,3.99,0.0,,51.02
O0002250,C03832,2022-10-16T10:20:00,completed,bank_transfer,France,3.99,0.0,,91.24
O0002251,C02625,2022-08-19T01:04:00,completed,google_pay,India,3.99,0.0,CAM106,15.63
O0002252,C04019,2022-06-29T12:05:00,completed,bank_transfer,Germany,3.99,0.0,,14.69
O0002253,C04019,2025-05-08T07:42:00,completed,apple_pay,Germany,3.99,0.0,,33.47
O0002254,C04019,2023-07-17T08:21:00,completed,bank_transfer,Germany,3.99,0.0,,25.61
O0002255,C01876,2024-03-30T02:07:00,completed,credit_card,Brazil,3.99,0.0,,24.67
O0002256,C04019,2024-11-04T03:16:00,completed,apple_pay,Germany,3.99,0.0,,28.16
O0002257,C04019,2023-05-22T20:20:00,completed,credit_card,Germany,3.99,0.0,,22.02
O0002258,C04019,2024-06-30T17:02:00,completed,apple_pay,Germany,3.99,0.0,,45.89
O0002259,C04019,2022-03-25T15:40:00,completed,google_pay,Germany,3.99,0.0,,20.77
O0002260,C04019,2022-03-06T05:08:00,completed,paypal,Germany,5.99,0.0,,30.89
O0002261,C01876,2024-01-18T21:45:00,completed,paypal,Brazil,3.99,0.0,,76.61
O0002262,C01876,2024-12-06T23:04:00,completed,apple_pay,Brazil,3.99,0.0,,42.92
O0002263,C01876,2024-06-29T10:10:00,completed,paypal,Brazil,3.99,0.0,,108.0
O0002264,C04019,2022-10-18T22:37:00,completed,apple_pay,Germany,3.99,0.0,,21.43
O0002265,C04019,2022-05-30T13:27:00,completed,apple_pay,Germany,3.99,0.0,,16.84
O0002266,C04019,2023-06-25T21:35:00,completed,paypal,Germany,9.99,0.0,,37.13
O0002267,C04019,2024-08-20T16:58:00,completed,apple_pay,Germany,5.99,0.0,,29.32
O0002268,C04019,2023-03-23T04:20:00,completed,apple_pay,Germany,5.99,0.0,CAM103,72.03
O0002269,C04019,2025-02-21T23:14:00,returned,google_pay,Germany,3.99,0.0,,31.73
O0002270,C04019,2024-12-17T20:11:00,completed,google_pay,Germany,3.99,0.0,,35.46
O0002271,C04019,2022-01-22T02:05:00,completed,google_pay,Germany,5.99,0.0,,116.04
O0002272,C04938,2025-08-19T07:10:00,completed,bank_transfer,Australia,3.99,20.0,CAM104,51.84
O0002273,C04019,2023-11-11T13:36:00,completed,paypal,Germany,3.99,0.0,,170.93
O0002274,C04019,2022-06-26T08:43:00,completed,bank_transfer,Germany,3.99,20.0,CAM104,0.0
O0002275,C04019,2025-06-06T18:24:00,completed,apple_pay,Germany,9.99,0.0,,38.32
O0002276,C04019,2024-05-25T07:38:00,completed,credit_card,Germany,0.0,0.0,,11.12
O0002277,C04019,2023-05-26T11:39:00,completed,paypal,Germany,3.99,5.0,CAM105,34.81
O0002278,C04461,2022-07-28T09:04:00,completed,google_pay,United States,3.99,0.0,,46.24
O0002279,C04019,2023-02-07T05:04:00,completed,bank_transfer,Germany,0.0,0.0,,47.63
O0002280,C04019,2023-09-28T22:37:00,completed,google_pay,Germany,3.99,0.0,,29.22
O0002281,C00248,2023-03-13T09:46:00,completed,apple_pay,United Kingdom,3.99,0.0,CAM103,104.98
O0002282,C01876,2024-09-07T09:40:00,completed,paypal,Brazil,3.99,0.0,CAM108,23.24
O0002283,C02771,2024-07-13T21:39:00,completed,credit_card,United States,0.0,0.0,,22.38
O0002284,C04019,2023-03-15T01:07:00,completed,paypal,Germany,3.99,0.0,,53.13
O0002285,C00248,2025-02-04T23:37:00,completed,google_pay,United Kingdom,3.99,0.0,,154.88
O0002286,C04019,2024-06-24T04:21:00,completed,paypal,Germany,0.0,0.0,CAM102,43.8
O0002287,C04019,2023-03-10T07:13:00,completed,paypal,Germany,9.99,0.0,,71.24
O0002288,C01379,2024-06-16T09:25:00,completed,credit_card,United States,9.99,0.0,,54.94
O0002289,C04461,2022-09-26T15:58:00,completed,bank_transfer,United States,0.0,15.0,CAM106,0.13
O0002290,C04019,2024-06-19T19:04:00,completed,apple_pay,Germany,3.99,0.0,,72.17
O0002291,C00248,2025-04-28T20:35:00,completed,apple_pay,United Kingdom,0.0,0.0,CAM102,11.87
O0002292,C04019,2025-08-09T18:36:00,completed,credit_card,Germany,3.99,0.0,,12.73
O0002293,C02771,2023-01-09T01:25:00,completed,credit_card,United States,3.99,0.0,,41.03
O0002294,C01073,2022-12-12T23:35:00,completed,apple_pay,Canada,3.99,0.0,,37.62
O0002295,C01876,2025-07-03T06:09:00,completed,paypal,Brazil,3.99,0.0,,203.63
O0002296,C04019,2023-04-11T07:24:00,completed,paypal,Germany,3.99,0.0,,39.83
O0002297,C04019,2024-06-22T09:10:00,completed,google_pay,Germany,3.99,0.0,,17.27
O0002298,C01876,2024-03-25T18:51:00,completed,credit_card,Brazil,5.99,0.0,,16.69
O0002299,C04019,2024-10-07T11:58:00,completed,apple_pay,Germany,3.99,0.0,,81.72
O0002300,C04019,2024-07-28T15:31:00,cancelled,bank_transfer,Germany,5.99,0.0,,21.47
O0002301,C04019,2022-07-29T00:44:00,completed,paypal,Germany,3.99,0.0,,27.1
O0002302,C04019,2023-03-03T23:52:00,completed,bank_transfer,Germany,5.99,0.0,CAM103,37.9
O0002303,C00240,2022-05-03T22:40:00,completed,credit_card,France,3.99,0.0,,40.28
O0002304,C02701,2023-02-07T04:22:00,completed,paypal,Brazil,3.99,0.0,,42.48
O0002305,C02771,2024-10-25T19:03:00,completed,bank_transfer,United States,3.99,0.0,,14.94
O0002306,C00248,2023-11-03T23:31:00,completed,credit_card,United Kingdom,3.99,0.0,,17.41
O0002307,C01876,2023-06-19T10:10:00,completed,bank_transfer,Brazil,3.99,0.0,,50.4
O0002308,C04019,2022-01-18T12:51:00,completed,paypal,Germany,0.0,0.0,,15.47
O0002309,C04019,2023-10-18T05:49:00,completed,paypal,Germany,0.0,0.0,,31.37
O0002310,C04019,2022-09-03T10:45:00,completed,paypal,Germany,3.99,0.0,,48.28
O0002311,C04019,2024-02-24T21:15:00,completed,bank_transfer,Germany,3.99,0.0,,12.73
O0002312,C04019,2023-08-20T18:18:00,completed,apple_pay,Germany,3.99,0.0,,10.48
O0002313,C04019,2025-01-17T23:13:00,completed,google_pay,Germany,3.99,0.0,,65.29
O0002314,C04019,2023-04-26T04:28:00,completed,google_pay,Germany,3.99,20.0,CAM101,20.99
O0002315,C04019,2022-02-05T13:23:00,completed,paypal,Germany,3.99,0.0,,43.27
O0002316,C04019,2022-11-25T20:12:00,completed,paypal,Germany,3.99,0.0,,15.41
O0002317,C00248,2023-06-07T14:50:00,completed,bank_transfer,United Kingdom,9.99,0.0,,137.55
O0002318,C04019,2022-12-05T10:01:00,completed,credit_card,Germany,3.99,0.0,,60.99
